Item ID,Title,Click potential,Feed label,Language,Item status,Channels,Issue title,Issue additional information,Traffic type,Country,Issue severity
byzuntium,Sailing to Byzantium,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
byzuntium,Sailing to Byzantium,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
byzuntium,Sailing to Byzantium,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
bug,Jitterbug,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
bug,Jitterbug,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
bug,Jitterbug,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
bug,Jitterbug,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
bug,Jitterbug,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
anniversary,Happy Anniversary,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
anniversary,Happy Anniversary,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
anniversary,Happy Anniversary,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
anniversary,Happy Anniversary,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
anniversary,Happy Anniversary,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
song,Nature's Song,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
song,Nature's Song,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
song,Nature's Song,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
song,Nature's Song,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
song,Nature's Song,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
life,Tree of Life,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
life,Tree of Life,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
life,Tree of Life,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
life,Tree of Life,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
life,Tree of Life,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
nose,Nose to Nose,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
nose,Nose to Nose,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
nose,Nose to Nose,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
nose,Nose to Nose,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
nose,Nose to Nose,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
ruth,Ruth,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
ruth,Ruth,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
ruth,Ruth,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
ruth,Ruth,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
ruth,Ruth,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
marley,Bob Marley,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
marley,Bob Marley,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
marley,Bob Marley,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
marley,Bob Marley,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
marley,Bob Marley,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
edge,Dancing on the Edge,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
edge,Dancing on the Edge,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
edge,Dancing on the Edge,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
edge,Dancing on the Edge,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
edge,Dancing on the Edge,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
wall,The Western Wall,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
wall,The Western Wall,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
wall,The Western Wall,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
wall,The Western Wall,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
wall,The Western Wall,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
elephant,Friendship,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
elephant,Friendship,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
elephant,Friendship,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
elephant,Friendship,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
elephant,Friendship,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
f,Medical Superhero F,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
f,Medical Superhero F,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
f,Medical Superhero F,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
f,Medical Superhero F,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
f,Medical Superhero F,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
painting,Hand-written personalization inside your painting,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
painting,Hand-written personalization inside your painting,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
painting,Hand-written personalization inside your painting,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
painting,Hand-written personalization inside your painting,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
painting,Hand-written personalization inside your painting,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
spring,Paris Spring,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
spring,Paris Spring,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
spring,Paris Spring,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
spring,Paris Spring,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
spring,Paris Spring,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
carousel,London Carousel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
carousel,London Carousel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
carousel,London Carousel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
carousel,London Carousel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
carousel,London Carousel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
nude,Seated Nude,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
nude,Seated Nude,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
nude,Seated Nude,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
nude,Seated Nude,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
nude,Seated Nude,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
boots,Boots,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
boots,Boots,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
boots,Boots,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
boots,Boots,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
boots,Boots,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
kotel,The Kotel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
kotel,The Kotel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
kotel,The Kotel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
kotel,The Kotel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
kotel,The Kotel,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
begnnings,Beginnings,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
begnnings,Beginnings,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
begnnings,Beginnings,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
begnnings,Beginnings,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
begnnings,Beginnings,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
train,Soul Train,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
train,Soul Train,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
train,Soul Train,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
train,Soul Train,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
train,Soul Train,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
machpelah,Cave of Machpelah,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
machpelah,Cave of Machpelah,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
machpelah,Cave of Machpelah,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
machpelah,Cave of Machpelah,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Shopping ads,United States,SEVERITY_DEMOTED
machpelah,Cave of Machpelah,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
flies,Time Flies,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Discovery Ads,United States,SEVERITY_DEMOTED
flies,Time Flies,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Video Ads,United States,SEVERITY_DEMOTED
flies,Time Flies,Low,US,en,ELIGIBLE,ONLINE,"Limited performance due to missing identifiers [gtin, mpn, brand]","Add a brand and either a GTIN or MPN. If this product is one-of-a-kind or vintage, you don't need to add an identifier.",Free listings,United States,SEVERITY_DEMOTED
