"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts"
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/15/2024,6,6,0,0,649.282,9.144,0,0,0,39,0,38,0,0,39
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/16/2024,1,0,1,0,422.764,10.065,0,0,0,25,0,25,0,0,25
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/17/2024,2,2,0,0,208.889,6.962,0,0,0,16,0,16,0,0,16
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/18/2024,2,1,0,1,217.315,8.048,0,0,0,12,0,12,0,0,12
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/19/2024,1,1,0,0,140.027,15.558,0,0,0,7,0,6,0,0,7
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/20/2024,1,1,0,0,74.237,10.605,0,0,0,5,0,5,0,0,5
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/21/2024,0,0,0,0,11.697,5.848,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/22/2024,0,0,0,0,8.308,8.308,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/23/2024,0,0,0,0,7.248,7.248,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/24/2024,0,0,0,0,31.881,31.881,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/25/2024,0,0,0,0,2.001,2.001,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/26/2024,0,0,0,0,32.183,10.727,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/27/2024,0,0,0,0,109.239,109.239,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/28/2024,0,0,0,0,26.857,26.857,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/29/2024,0,0,0,0,60.201,20.067,0,0,0,3,0,2,0,0,3
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/30/2024,0,0,0,0,25.122,25.122,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,07/31/2024,0,0,0,0,10.456,5.228,0,0,0,1,0,1,0,0,1
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/01/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/02/2024,0,0,0,0,23.393,11.696,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/03/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/05/2024,0,0,0,0,18.785,9.392,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/06/2024,0,0,0,0,45.019,22.509,0,0,0,2,0,2,0,0,2
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/07/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/08/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025065006289204,100063571427253,"Jean-Pierre Weill - 3D painting on glass","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!","✨ This one is for the book lovers 📚✨
Tag a friend who would adore these pieces!",21,"07/15/2024 11:07",uploaded,https://www.facebook.com/jeanpierreweill/videos/1482197965720963/,0,0,Videos,,,,,08/09/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
