"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,"3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/14/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/15/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/16/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/17/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/18/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/19/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/20/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/21/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/22/2023,0,0,0,0,0,0,,,,,,,,,
689265189869189,100063571427253,"Jean-Pierre Weill - 3D painting on glass","Spring has sprung in our art studio, and our glass paintings are blooming with color 🌷🎨",,0,"03/28/2023 09:03",N/A,https://www.facebook.com/jeanpierreweill/posts/pfbid0T3NcHBTKFRgi38zES9QeFh2Xgmkjpn5fMKSeG4yaRb6pntg4goYGzFq6K4wgB6KBl,0,0,Photos,,,,,01/23/2023,0,0,0,0,0,0,,,,,,,,,
